Date,Strategy_Portfolio,Benchmark_Portfolio,Strategy_Returns,Benchmark_Returns
2024-12-09 00:00:00-05:00,11190.675605634362,10796.590088866067,-0.00514969509997999,-0.0042836379186736336
2024-12-10 00:00:00-05:00,11155.884365615964,10771.749240602388,-0.0031089490254618867,-0.0023008049818706855
2024-12-11 00:00:00-05:00,11242.12536795028,10812.321070561404,0.007730539283834928,0.0037665033833211847
2024-12-12 00:00:00-05:00,11184.199635019764,10761.771659335362,-0.0051525606622083876,-0.004675167422069237
2024-12-13 00:00:00-05:00,11181.978650731518,10743.378983849614,-0.00019858231797766247,-0.001709075054551268
2024-12-16 00:00:00-05:00,11229.72525238613,10775.6345622495,0.0042699600085076604,0.0030023681048926497
2024-12-17 00:00:00-05:00,11183.459686968907,10749.590017045004,-0.0041199196220220715,-0.0024169848238670523
2024-12-18 00:00:00-05:00,10850.1535648736,10523.680502908539,-0.02980348938742786,-0.02101564001773586
2024-12-19 00:00:00-05:00,10846.81980816989,10510.077490156375,-0.00030725433366264295,-0.0012926098191980984
2024-12-20 00:00:00-05:00,10977.101971226164,10598.667387460468,0.012011093146227626,0.008429043209915797
2024-12-23 00:00:00-05:00,11042.836493371362,10623.245707160624,0.00598833119319696,0.0023190009462165312
2024-12-24 00:00:00-05:00,11165.576658960106,10700.191581629866,0.011114912881524669,0.007243160573550167
2024-12-26 00:00:00-05:00,11166.32116755365,10703.598806521248,6.667892006695647e-05,0.00031842653146818556
2024-12-27 00:00:00-05:00,11048.777740355987,10627.062637808089,-0.01052660275787277,-0.007150507983028032
2024-12-30 00:00:00-05:00,10922.693556842485,10570.887959408277,-0.011411595605998566,-0.005286002380371535
2024-12-31 00:00:00-05:00,10882.956408280752,10540.769368270721,-0.0036380356507244092,-0.0028492016236677294
2025-01-02 00:00:00-05:00,10856.216806375085,10526.989719358899,-0.0024570163568166086,-0.0013072716450188038
2025-01-03 00:00:00-05:00,10991.956798891233,10600.695333744929,0.01250343420153865,0.0070015851018156985
2025-01-06 00:00:00-05:00,11055.276513684015,10633.203559090716,0.005760549823045965,0.003066612549678949
2025-01-07 00:00:00-05:00,10930.307382857325,10546.27111634196,-0.011304025790038544,-0.008175564613773733
2025-01-08 00:00:00-05:00,10946.277263209207,10560.234811615472,0.0014610641578962679,0.0013240409922587125
2025-01-10 00:00:00-05:00,10779.155036332699,10441.672044501982,-0.01526749440544619,-0.011227285115202192
2025-01-13 00:00:00-05:00,10795.867145006783,10447.280765309508,0.001550409899268908,0.0005371477655707223
2025-01-14 00:00:00-05:00,10810.721972671856,10458.842390110629,0.0013759735522442835,0.0011066635482329002
2025-01-15 00:00:00-05:00,11007.369152899713,10606.472922435132,0.018190013648020673,0.014115379773204673
2025-01-16 00:00:00-05:00,10986.200253885405,10602.507675898727,-0.001923156997849055,-0.00037385156832101516
2025-01-17 00:00:00-05:00,11096.50039916149,10667.555153558473,0.010039881189775059,0.006135103095243321
2025-01-21 00:00:00-05:00,11198.0728058716,10738.598360376594,0.009153553197527321,0.006659745911360382
2025-01-22 00:00:00-05:00,11261.021976571115,10765.888554236453,0.005621428953963329,0.002541318051390595
2025-01-23 00:00:00-05:00,11322.485550490557,10794.567291668964,0.005458081339981374,0.0026638523414052257
2025-01-24 00:00:00-05:00,11289.431877235656,10784.066647868493,-0.0029192948056772005,-0.0009727711650448389
2025-01-27 00:00:00-05:00,11129.739914530863,10715.293538183241,-0.014145261200149563,-0.006377289007096908
2025-01-28 00:00:00-05:00,11225.369934120674,10768.168510196214,0.008592295985727192,0.004934533228096472
2025-01-29 00:00:00-05:00,11175.047765983956,10736.82370075689,-0.004482896192468446,-0.0029108765719672246
2025-01-30 00:00:00-05:00,11235.025743123324,10777.33699861189,0.005367133849927269,0.003773303817230822
2025-01-31 00:00:00-05:00,11175.233608098424,10736.97130100522,-0.005321940188832813,-0.0037454240887028643
2025-02-03 00:00:00-05:00,11100.02911906505,10697.490713987887,-0.006729567512474884,-0.003677069250770581
2025-02-04 00:00:00-05:00,11174.490239640552,10746.47582293919,0.006708191462994733,0.004579121427724209
2025-02-05 00:00:00-05:00,11219.798091093644,10794.626890385773,0.004054578820281727,0.004480637954240007
2025-02-06 00:00:00-05:00,11258.794151468845,10812.382328537424,0.003475647249495224,0.001644840375860168
2025-02-07 00:00:00-05:00,11155.736147978661,10739.885792478846,-0.009153556065037217,-0.006704954917033911
2025-02-10 00:00:00-05:00,11231.497023219772,10784.83630011078,0.006791203577796835,0.004185380412835516
2025-02-11 00:00:00-05:00,11240.040059806955,10782.604305074101,0.0007606320483832742,-0.0002069567840037312
2025-02-12 00:00:00-05:00,11203.829350877435,10739.671317551818,-0.003221581839285912,-0.003981689980228587
2025-02-13 00:00:00-05:00,11322.113866261625,10833.404185130177,0.01055750776630029,0.008727722181327158
2025-02-14 00:00:00-05:00,11321.557480053893,10846.869563007005,-4.914154850453743e-05,0.0012429498287629627
2025-02-18 00:00:00-05:00,11354.795855287592,10849.824881007653,0.0029358482958072715,0.000272458148729626
2025-02-19 00:00:00-05:00,11381.535457193262,10871.161633146976,0.002354917010085838,0.001966552674658706
2025-02-20 00:00:00-05:00,11334.18448261669,10849.43393553158,-0.004160332738465828,-0.001998654637711006
2025-02-21 00:00:00-05:00,11140.323793970187,10757.259770228186,-0.017104070340819937,-0.008495758013837684
2025-02-24 00:00:00-05:00,11089.629941604528,10733.802383186976,-0.00455048284979786,-0.0021806098897164225
2025-02-25 00:00:00-05:00,11034.47929889865,10728.877584705055,-0.004973172504068233,-0.00045881210647542555
2025-02-26 00:00:00-05:00,11040.050001790009,10738.56522472727,0.000504845107817348,0.0009029500006623615
2025-02-27 00:00:00-05:00,10863.829492254257,10630.455484958828,-0.015961930381400483,-0.010067428702626157
2025-02-28 00:00:00-05:00,11033.365386347512,10747.963140654201,0.015605537091145445,0.011053868374844233
2025-03-03 00:00:00-05:00,10840.062224044408,10644.87405212365,-0.017519873178703172,-0.009591500006230814
2025-03-04 00:00:00-05:00,10711.74907529296,10557.125064093128,-0.011836938395689011,-0.008243309183448289
2025-03-05 00:00:00-05:00,10826.877695138206,10610.24754704207,0.010747882445341736,0.005031908083539038
2025-03-06 00:00:00-05:00,10634.688445386242,10493.759255481456,-0.017751124115705678,-0.010978847670061031
2025-03-07 00:00:00-05:00,10694.293598161003,10524.453549907037,0.0056047859869952045,0.0029250046316383832
2025-03-10 00:00:00-04:00,10409.445522379378,10375.865753761924,-0.026635520445278265,-0.014118338347973203
2025-03-11 00:00:00-04:00,10322.912645313138,10308.268515521193,-0.008312918961937215,-0.006514852817580263
2025-03-12 00:00:00-04:00,10377.69274392575,10332.624755909212,0.005306651377843911,0.0023627867620391813
2025-03-13 00:00:00-04:00,10239.352101942715,10262.451715047217,-0.013330577942193044,-0.006791405138550477
2025-03-14 00:00:00-04:00,10450.854109835647,10379.535107991103,0.02065579987749454,0.011408910482103839
2025-03-17 00:00:00-04:00,10531.44459978159,10433.251055979554,0.007711378333192359,0.005175178601891073
2025-03-18 00:00:00-04:00,10417.615734601948,10370.160782178733,-0.010808475902916666,-0.006047038786118696
2025-03-19 00:00:00-04:00,10531.072915552653,10450.403521138336,0.010890897095950492,0.007737849069563341
2025-03-20 00:00:00-04:00,10500.618751628963,10433.980854524427,-0.0028918386728397066,-0.001571486362291252
2025-03-21 00:00:00-04:00,10504.083623934908,10432.634071992457,0.00032996839404408575,-0.0001290765768835911
2025-03-24 00:00:00-04:00,10692.195748525286,10526.520562946942,0.017908475534385442,0.008999308353633715
2025-03-25 00:00:00-04:00,10717.897826969811,10546.893684686065,0.002403816676108899,0.0019354089147783694
2025-03-26 00:00:00-04:00,10589.944961090583,10462.111849140094,-0.011938242736113444,-0.008038559795958999
2025-03-27 00:00:00-04:00,10561.821234479612,10443.719669377551,-0.0026557009233101354,-0.0017579796534152427
2025-03-28 00:00:00-04:00,10349.12436440286,10341.596772529461,-0.02013827590476456,-0.009778402722502121
2025-03-31 00:00:00-04:00,10418.59511114384,10390.583430071287,0.006712717356062832,0.00473685627271312
2025-04-01 00:00:00-04:00,10448.022012827434,10421.249360104443,0.0028244596675148902,0.0029513193594504997
2025-04-02 00:00:00-04:00,10514.141900829625,10457.414230332623,0.0063284598674289115,0.003470300822723704
2025-04-03 00:00:00-04:00,9995.99584352139,10169.866109978071,-0.04928086972721477,-0.02749705749634479
2025-04-04 00:00:00-04:00,9410.800687638623,9815.950103174164,-0.058542957104373516,-0.03480045882380562
2025-04-07 00:00:00-04:00,9394.038412994989,9758.121595478104,-0.0017811741210980643,-0.005891279711921183
2025-04-08 00:00:00-04:00,9246.901624305681,9643.939677691142,-0.015662783376079202,-0.011701218996889074
2025-04-09 00:00:00-04:00,10218.005341763643,10260.664089408569,0.10501936290804649,0.06394942651332278
2025-04-10 00:00:00-04:00,9770.261522040071,9958.14333614609,-0.04381910213860688,-0.029483545180545502
2025-04-11 00:00:00-04:00,9944.590546496665,10060.332042523494,0.01784282069250009,0.010261823206187381
2025-04-14 00:00:00-04:00,10041.067686890463,10141.801336534665,0.00970146935087104,0.008098072078219198
2025-04-15 00:00:00-04:00,10012.943960279492,10134.839585271535,-0.002800870135323365,-0.0006864412969766363
2025-04-16 00:00:00-04:00,9790.375795558162,10010.838840219987,-0.02222804457952009,-0.012235096965101833
2025-04-17 00:00:00-04:00,9804.344737806414,10010.60944424573,0.0014268034792483866,-2.291476048292833e-05
2025-04-21 00:00:00-04:00,9570.974927732495,9845.595082100352,-0.023802693225792558,-0.016483947662170605
2025-04-22 00:00:00-04:00,9819.990819627566,10006.377809337264,0.026017818850776926,0.01633042247788756
2025-04-23 00:00:00-04:00,9972.15560662856,10107.704298658717,0.015495410311062283,0.01012619064082343
2025-04-24 00:00:00-04:00,10182.05914430993,10258.213636684328,0.021048963329638036,0.014890556112289798
2025-04-25 00:00:00-04:00,10255.627538654584,10316.18568005847,0.00722529630814074,0.005651280566708827
2025-04-28 00:00:00-04:00,10259.538204008119,10328.696391227953,0.00038131897231986477,0.0012127264434244277
2025-04-29 00:00:00-04:00,10324.166794551878,10378.43474566375,0.0062993664294277545,0.004815550051218187
2025-04-30 00:00:00-04:00,10328.264442155552,10378.08401503541,0.0003968986248687996,-3.379417387443519e-05
2025-05-01 00:00:00-04:00,10401.460012135598,10410.654123804137,0.007086918658016905,0.0031383547022301173
2025-05-02 00:00:00-04:00,10555.860605188567,10482.857674542676,0.014844126966101693,0.006935544095490177
2025-05-05 00:00:00-04:00,10495.329662248483,10441.022648171143,-0.005734344664454221,-0.003990803621528549
2025-05-06 00:00:00-04:00,10407.606483541109,10397.865403744749,-0.008358306173355525,-0.0041334307836172314
2025-05-07 00:00:00-04:00,10451.375151837563,10432.104377582406,0.004205449962551019,0.0032928848862886716
2025-05-08 00:00:00-04:00,10524.199037588673,10453.39472713169,0.006967875967815097,0.0020408489772242517
2025-05-09 00:00:00-04:00,10510.788761819498,10448.862413560735,-0.0012742324352930069,-0.00043357336915561534
2025-05-12 00:00:00-04:00,10858.143635660064,10641.64913739802,0.03304746025363346,0.018450498839671113
2025-05-13 00:00:00-04:00,10929.850188453021,10682.049372885498,0.0066039421837686945,0.003796426189762014
2025-05-14 00:00:00-04:00,10943.819130701273,10675.464081198392,0.0012780543198120807,-0.0006164820492052137
2025-05-15 00:00:00-04:00,10997.272111392162,10729.866773619475,0.0048843077587910275,0.005096049408933646
2025-05-16 00:00:00-04:00,11066.928700247612,10773.607939200198,0.00633398793354312,0.004076580492897363
2025-05-19 00:00:00-04:00,11079.034660808493,10779.488872767715,0.0010938861981293335,0.0005458648208384708
2025-05-20 00:00:00-04:00,11041.78528828216,10750.008210288635,-0.003362149651729214,-0.0027348850049428333
2025-05-21 00:00:00-04:00,10855.721987493618,10614.567612346013,-0.016850834890440838,-0.012599115767464709
2025-05-22 00:00:00-04:00,10860.006617347433,10628.89473154617,0.00039468861295001136,0.0013497600395416588
2025-05-23 00:00:00-04:00,10785.87841638803,10591.852939568378,-0.00682579703413732,-0.00348500882860876
2025-05-27 00:00:00-04:00,11010.123720682259,10743.933786514783,0.02079063898527835,0.014358285355178246
2025-05-28 00:00:00-04:00,10946.42548084651,10697.158824476604,-0.0057854245285266035,-0.0043536160002110025
2025-05-29 00:00:00-04:00,10989.635482663889,10737.866457145066,0.003947407479545154,0.0038054621172228576
2025-05-30 00:00:00-04:00,10977.343679988538,10738.939606647984,-0.0011184904808482145,9.99406639299095e-05
2025-06-02 00:00:00-04:00,11039.177798001245,10765.75858111786,0.005632885314999161,0.002497357788777732
2025-06-03 00:00:00-04:00,11102.130389107777,10797.83416828767,0.0057026521592875535,0.002979407993234062
2025-06-04 00:00:00-04:00,11099.150074462254,10822.980930314616,-0.00026844529302636264,0.0023288709230967707
2025-06-05 00:00:00-04:00,11045.510111521224,10783.265992256564,-0.004832799140579999,-0.0036695008809277453
2025-06-06 00:00:00-04:00,11158.936508808796,10826.535143619092,0.01026900488455127,0.004012620238951747
2025-06-09 00:00:00-04:00,11168.993645567842,10838.986933365572,0.0009012630147242688,0.0011501177044457745
2025-06-10 00:00:00-04:00,11232.31792090331,10884.25142671733,0.005669649150583663,0.004176081549874677
2025-06-11 00:00:00-04:00,11200.283528938804,10879.446228465093,-0.0028519840864626874,-0.0004414817394278181
2025-06-12 00:00:00-04:00,11244.796705828801,10921.55293842043,0.0039742901842605574,0.003870299008893152
2025-06-13 00:00:00-04:00,11119.078505865878,10832.722654674742,-0.011180122082398838,-0.008133484701904826
2025-06-16 00:00:00-04:00,11224.86827442518,10886.217531012566,0.009514256824744154,0.004938266956805881
2025-06-17 00:00:00-04:00,11128.95094064613,10844.206221886203,-0.0085450743326395,-0.0038591282056122493
2025-06-18 00:00:00-04:00,11127.27380107323,10845.609414355293,-0.00015070059899135798,0.00012939559063873673
2025-06-20 00:00:00-04:00,11101.140751344845,10833.304783944848,-0.0023485581639830473,-0.001134526418972559
2025-06-23 00:00:00-04:00,11210.792159423801,10908.210381643587,0.00987749011881257,0.006914381086162003
2025-06-24 00:00:00-04:00,11334.640536885328,10993.65271820392,0.011047245877038104,0.007832846413021021
2025-06-25 00:00:00-04:00,11340.991092576052,10998.548863876265,0.0005602785258216347,0.0004453611368163912
2025-06-26 00:00:00-04:00,11429.721011081436,11062.783559593876,0.007823824018649238,0.005840288251896952
2025-06-27 00:00:00-04:00,11486.507748476039,11085.527592100334,0.004968339764334298,0.0020559050426990576
2025-06-30 00:00:00-04:00,11541.426943640585,11134.862833833668,0.004781191670012468,0.004450418919933918
2025-07-01 00:00:00-04:00,11537.691859180475,11129.363134208066,-0.000323624147893445,-0.0004939171418340216
2025-07-02 00:00:00-04:00,11589.995583114407,11154.778760159974,0.0045332918032747705,0.0022836550165022283
2025-07-03 00:00:00-04:00,11681.340972850405,11196.564977457136,0.00788139987465385,0.003746037298955995
2025-07-07 00:00:00-04:00,11594.291614324939,11131.7944241892,-0.007452000479036282,-0.005784859320545422
2025-07-08 00:00:00-04:00,11587.941058634213,11125.691604176403,-0.0005477312372305109,-0.0005482332659266342
2025-07-09 00:00:00-04:00,11657.430047545939,11183.449005338633,0.005996663994070743,0.005191353779799934
2025-07-10 00:00:00-04:00,11690.306999771745,11202.985452090341,0.0028202573030002846,0.001746907125197472
2025-07-11 00:00:00-04:00,11649.210809489485,11160.965226805747,-0.0035154072757081095,-0.0037508060207964043
2025-07-14 00:00:00-04:00,11671.440034678366,11173.130227041063,0.001908217264878775,0.0010899595140838603
2025-07-15 00:00:00-04:00,11621.564799724909,11130.974665717999,-0.004273271747553776,-0.003772941017105591
2025-07-16 00:00:00-04:00,11660.418343141162,11161.892399581364,0.0033432282214847027,0.002777630422481225
2025-07-17 00:00:00-04:00,11731.77601441861,11204.10472628322,0.006119649327969824,0.0037818252667835227
2025-07-18 00:00:00-04:00,11723.183951997551,11206.575490214418,-0.0007323752525193396,0.00022052310216309496
2025-07-21 00:00:00-04:00,11745.413177186432,11232.247009321525,0.0018961764380651782,0.0022907550240950144
2025-07-22 00:00:00-04:00,11747.093737166348,11240.590981499947,0.00014308223598114654,0.0007428586792558534
2025-07-23 00:00:00-04:00,11847.032329459074,11288.752477651551,0.008507516372031168,0.004284605340668346
2025-07-24 00:00:00-04:00,11850.954396169327,11285.430281693314,0.0003310590028946466,-0.00029429256818356295
2025-07-25 00:00:00-04:00,11901.016613372925,11325.174248993942,0.004224319453948864,0.003521705979177536
2025-07-28 00:00:00-04:00,11898.028317777702,11316.033387546524,-0.0002510958258695803,-0.0008071276650096993
2025-07-29 00:00:00-04:00,11866.646083417343,11321.68691048386,-0.0026375995687848226,0.0004996028858980318
2025-07-30 00:00:00-04:00,11851.702325169887,11301.407131366896,-0.0012593076546151374,-0.0017912329918066796
